_id,Station ID,AQI index,Location,Station name,Url,Dominent pollutant,CO,Dew,Humidity,NO2,O3,Pressure,PM10,PM2.5,SO2,Temperature,Wind,Data Time S,Data Time Tz,Status,Alert level
616,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",1.00,21.00,62.00,1.00,18.00,1013,-,-,4.00,29.00,5.10,2021-03-05T14:00:00,+07:00,No data,0
617,13017,111.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,15.00,19.00,93.00,19.00,-,1011,80.00,111.00,-,20.00,1.00,2021-03-05T14:00:00,+07:00,Unhealthy for sensitive groups,3
618,13020,86.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,9.00,19.00,93.00,18.00,-,1011,73.00,86.00,-,20.00,1.00,2021-03-05T14:00:00,+07:00,Moderate,2
619,13013,115.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,12.00,19.00,93.00,18.00,-,1011,76.00,115.00,-,20.00,1.00,2021-03-05T14:00:00,+07:00,Unhealthy for sensitive groups,3
620,13014,96.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,9.00,19.00,93.00,-,-,1011,58.00,96.00,-,20.00,1.00,2021-03-05T14:00:00,+07:00,Moderate,2
621,13252,109.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,18.30,70.90,-,3.00,982.90,109.00,47.00,-,23.90,3.00,2021-03-05T15:00:00,+07:00,Unhealthy for sensitive groups,3
622,8767,82.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,15.00,30.00,-,-,1008.5,-,82.00,-,35.00,2.50,2021-03-08T15:00:00,+07:00,Moderate,2
623,8688,153.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,22.00,88.00,-,-,1014,-,-,-,24.00,4.10,2021-03-08T15:00:00,+07:00,Unhealthy,4
624,8641,139.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.20,22.00,88.00,7.40,2.50,1014,-,139.00,4.10,24.00,4.10,2021-03-08T15:00:00,+07:00,Unhealthy for sensitive groups,3
625,13012,24.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,15.70,40.80,6.00,28.00,927.40,20.00,24.00,2.00,30.50,2.00,2021-03-08T15:00:00,+07:00,Good,1
626,12488,13.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,4.00,23.00,74.00,-,-,1014.5,13.00,6.00,-,28.00,6.90,2021-03-08T15:00:00,+07:00,Good,1
627,13251,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.00,73.00,50.00,1.00,1008,1.00,1.00,1.00,24.00,3.60,2021-02-26T15:00:00,+07:00,Good,1
628,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,"",4.00,21.00,88.00,8.00,24.00,1015,-,-,3.00,23.00,3.60,2021-03-08T14:00:00,+07:00,No data,0
629,13250,30.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,40.00,19.80,69.50,3.00,3.00,1003.200000000000045474735088646411895751953125,10.00,30.00,41.00,25.80,3.00,2021-03-08T15:00:00,+07:00,Good,1
630,5507,35.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,21.00,98.80,-,18.00,1003.1000000000000227373675443232059478759765625,19.00,35.00,-,21.20,1.00,2021-03-08T14:00:00,+07:00,Good,1
631,11778,31.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,6.00,21.00,98.80,17.00,-,1003.1000000000000227373675443232059478759765625,21.00,31.00,6.00,21.20,1.00,2021-03-08T14:00:00,+07:00,Good,1
632,12958,-,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,"",3.00,21.00,88.00,2.00,1.00,1015,20.00,26.00,4.00,23.00,3.60,2021-03-08T14:00:00,+07:00,No data,0
633,12957,-,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,21.50,91.00,12.00,-,1014.5,44.00,73.00,2.00,23.00,3.80,2021-03-08T15:00:00,+07:00,No data,0
634,13015,116.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,30.00,21.50,91.00,24.00,-,1014.5,76.00,116.00,-,23.00,3.80,2021-03-08T14:00:00,+07:00,Unhealthy for sensitive groups,3
635,13018,-,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,22.00,88.00,9.00,-,1014,14.00,19.00,-,24.00,4.10,2021-03-08T14:00:00,+07:00,No data,0
636,13019,97.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,7.00,21.50,91.00,20.00,-,1014.5,59.00,97.00,-,23.00,3.80,2021-03-08T14:00:00,+07:00,Moderate,2
637,13026,121.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,9.00,21.50,91.00,16.00,2.00,1014.5,87.00,121.00,1.00,23.00,3.80,2021-03-08T14:00:00,+07:00,Unhealthy for sensitive groups,3
638,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",9.00,22.00,76.00,1.00,15.00,1018,-,-,7.00,26.50,1.80,2021-03-03T09:00:00,+07:00,No data,0
639,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",2.00,22.00,65.00,1.00,20.00,1014,-,-,4.00,29.00,7.70,2021-03-08T14:00:00,+07:00,No data,0
640,13017,131.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,12.00,22.00,88.00,17.00,-,1014,81.00,131.00,-,24.00,4.10,2021-03-08T14:00:00,+07:00,Unhealthy for sensitive groups,3
641,13020,-,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,5.00,21.50,91.00,8.00,-,1014.5,37.00,52.00,-,23.00,3.80,2021-03-08T14:00:00,+07:00,No data,0
642,13013,135.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,18.00,22.00,88.00,23.00,-,1014,82.00,135.00,-,24.00,4.10,2021-03-08T14:00:00,+07:00,Unhealthy for sensitive groups,3
643,13014,122.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,9.00,21.50,91.00,-,-,1014.5,66.00,122.00,-,23.00,3.80,2021-03-08T14:00:00,+07:00,Unhealthy for sensitive groups,3
644,13252,9.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,17.80,77.10,-,13.00,988.00,9.00,6.00,3.00,22.00,1.00,2021-03-08T15:00:00,+07:00,Good,1
645,8767,78.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,20.00,61.00,-,-,1008,-,78.00,-,28.00,3.60,2021-03-14T19:00:00,+07:00,Moderate,2
646,8688,111.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,19.00,69.00,-,-,1011,-,-,-,25.00,4.10,2021-03-14T19:00:00,+07:00,Unhealthy for sensitive groups,3
647,8641,119.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,19.00,69.00,7.80,4.90,1011,-,119.00,3.60,25.00,4.10,2021-03-14T19:00:00,+07:00,Unhealthy for sensitive groups,3
648,13012,58.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,2.00,15.40,41.90,5.00,27.00,925.00,44.00,58.00,3.00,29.70,3.00,2021-03-14T19:00:00,+07:00,Moderate,2
649,12488,45.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,5.00,21.50,80.50,-,-,1012,45.00,35.00,-,25.00,5.40,2021-03-14T19:00:00,+07:00,Good,1
650,13251,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.00,73.00,50.00,1.00,1008,1.00,1.00,1.00,24.00,3.60,2021-02-26T15:00:00,+07:00,Good,1
651,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,"",3.00,19.00,69.00,8.00,6.00,1011,-,-,5.00,25.00,4.10,2021-03-14T19:00:00,+07:00,No data,0
652,13250,47.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,34.00,20.20,68.00,3.00,3.00,1001.200000000000045474735088646411895751953125,7.00,47.00,99.00,26.60,4.00,2021-03-14T15:00:00,+07:00,Good,1
653,5507,35.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,22.80,84.50,-,20.00,998.50,21.00,35.00,-,25.60,2.00,2021-03-14T18:00:00,+07:00,Good,1
654,11778,28.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.00,21.80,86.50,9.00,-,1003.6000000000000227373675443232059478759765625,21.00,28.00,6.00,24.20,2.00,2021-03-14T11:00:00,+07:00,Good,1
655,12958,-,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,"",2.00,19.00,65.00,8.00,27.00,1018,-,-,6.00,26.00,3.60,2021-03-12T12:00:00,+07:00,No data,0
656,12957,69.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,19.00,69.00,3.00,-,1011,49.00,69.00,1.00,25.00,4.10,2021-03-14T19:00:00,+07:00,Moderate,2
657,13015,88.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,37.00,18.00,61.00,23.00,-,1011,68.00,88.00,-,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
658,13018,65.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,5.00,18.00,61.00,10.00,-,1011,45.00,65.00,-,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
659,13019,70.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,7.00,18.00,61.00,36.00,-,1011,56.00,70.00,-,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
660,13026,82.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,3.00,18.00,61.00,21.00,2.00,1011,57.00,82.00,1.00,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
661,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",4.00,21.00,78.00,11.00,-,1013,-,-,15.00,25.00,1.50,2021-03-14T19:00:00,+07:00,No data,0
662,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",2.00,21.00,73.00,2.00,30.00,1012,-,-,4.00,26.00,7.70,2021-03-14T19:00:00,+07:00,No data,0
663,13017,91.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,12.00,18.00,61.00,20.00,-,1011,71.00,91.00,-,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
664,13020,62.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,8.00,18.00,61.00,10.00,-,1011,47.00,62.00,-,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
665,13013,86.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,14.00,18.00,61.00,20.00,-,1011,68.00,86.00,-,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
666,13014,70.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,6.00,18.00,61.00,-,-,1011,54.00,70.00,-,26.00,3.60,2021-03-14T18:00:00,+07:00,Moderate,2
667,13252,-,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,"",-,18.50,69.70,-,15.00,982.70,2.00,1.00,2.00,24.40,5.00,2021-03-14T19:00:00,+07:00,No data,0
668,8767,78.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,22.00,55.00,-,-,1007,-,78.00,-,32.00,5.60,2021-03-16T15:00:00,+07:00,Moderate,2
669,8688,105.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,22.00,88.00,-,-,1009,-,-,-,24.00,4.10,2021-03-16T15:00:00,+07:00,Unhealthy for sensitive groups,3
670,8641,80.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,22.50,91.00,6.90,3.70,1009,-,80.00,3.60,24.00,4.60,2021-03-16T15:00:00,+07:00,Moderate,2
671,13012,104.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm25,5.00,19.40,59.60,15.00,37.00,923.60,60.00,104.00,2.00,28.00,4.00,2021-03-16T15:00:00,+07:00,Unhealthy for sensitive groups,3
672,12488,30.00,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,pm10,6.00,23.00,72.00,-,-,1010,30.00,32.00,-,28.50,5.40,2021-03-16T14:00:00,+07:00,Good,1
673,13251,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.00,73.00,50.00,1.00,1008,1.00,1.00,1.00,24.00,3.60,2021-02-26T15:00:00,+07:00,Good,1
674,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,"",3.00,23.00,94.00,8.00,6.00,1010,-,-,5.00,24.00,3.60,2021-03-16T14:00:00,+07:00,No data,0
675,13250,29.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,32.00,21.60,100.00,6.00,2.00,1001,7.00,29.00,40.00,21.60,1.00,2021-03-15T05:00:00,+07:00,Good,1
676,5507,24.00,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,pm25,-,22.40,87.10,-,18.00,998.20,13.00,24.00,-,24.70,2.00,2021-03-16T14:00:00,+07:00,Good,1
677,11778,22.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm25,4.00,22.40,87.10,7.00,-,998.20,15.00,22.00,4.00,24.70,2.00,2021-03-16T14:00:00,+07:00,Good,1
678,12958,-,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,"",2.00,19.00,65.00,8.00,27.00,1018,-,-,6.00,26.00,3.60,2021-03-12T12:00:00,+07:00,No data,0
679,12957,55.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,22.00,88.00,8.00,-,1009,39.00,55.00,1.00,24.00,4.10,2021-03-16T15:00:00,+07:00,Moderate,2
680,13015,57.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,27.00,22.50,88.50,29.00,-,1010,52.00,57.00,-,24.50,3.60,2021-03-16T14:00:00,+07:00,Moderate,2
681,13018,52.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,3.00,22.50,88.50,5.00,-,1010,37.00,52.00,-,24.50,3.60,2021-03-16T14:00:00,+07:00,Moderate,2
682,13019,91.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,8.00,22.00,88.00,24.00,-,1009,57.00,91.00,-,24.00,4.10,2021-03-16T14:00:00,+07:00,Moderate,2
683,13026,66.00,"21.01525,105.80013","Hà Nội/Chi cục BVMT, Vietnam",https://aqicn.org/city/vietnam/ha-noi/chi-cuc-bvmt,pm25,5.00,22.50,88.50,15.00,2.00,1010,56.00,66.00,1.00,24.50,3.60,2021-03-16T14:00:00,+07:00,Moderate,2
684,1584,-,"16.074,108.217","Da Nang, Vietnam (TP Đà Nẵng)",https://aqicn.org/city/vietnam/da-nang,"",2.00,22.00,69.00,11.00,-,1010,-,-,19.00,28.00,3.00,2021-03-16T15:00:00,+07:00,No data,0
685,1585,-,"12.284358,109.192524","Nha Trang, Vietnam",https://aqicn.org/city/vietnam/nha-trang,"",2.00,22.00,69.00,1.00,38.00,1010,-,-,4.00,28.00,6.60,2021-03-16T15:00:00,+07:00,No data,0
686,13017,97.00,"21.02022,105.81232","Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",https://aqicn.org/city/vietnam/ha-noi/toa-nha-quan-ly-ho-thanh-cong,pm25,6.00,22.00,88.00,12.00,-,1009,67.00,97.00,-,24.00,4.10,2021-03-16T14:00:00,+07:00,Moderate,2
687,13020,40.00,"21.00577,105.74842","Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.tay-mo--nam-tu-liem,pm25,2.00,22.00,88.00,4.00,-,1009,31.00,40.00,-,24.00,4.10,2021-03-16T14:00:00,+07:00,Good,1
688,13013,105.00,"21.05121,105.78232","Hà Nội/36A Phạm Văn Đồng, Vietnam",https://aqicn.org/city/vietnam/ha-noi/36a-pham-van-dong,pm25,10.00,22.50,88.50,14.00,-,1010,73.00,105.00,-,24.50,3.60,2021-03-16T14:00:00,+07:00,Unhealthy for sensitive groups,3
689,13014,91.00,"21.0072,105.83572","Hà Nội/Mầm non Kim Liên, Vietnam",https://aqicn.org/city/vietnam/ha-noi/mam-non-kim-lien,pm25,7.00,22.00,88.00,-,-,1009,59.00,91.00,-,24.00,4.10,2021-03-16T14:00:00,+07:00,Moderate,2
690,13252,150.00,"22.6782,106.245","Cao Bằng/Trạm khí TTQT, Vietnam",http://cem.gov.vn/,pm10,-,20.60,75.70,-,1.00,982.70,150.00,87.00,4.00,25.20,3.00,2021-03-16T15:00:00,+07:00,Unhealthy for sensitive groups,3
691,8767,59.00,"10.782978,106.700711","Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",https://aqicn.org/city/vietnam/ho-chi-minh-city/us-consulate,pm25,-,21.00,46.00,-,-,1005,-,59.00,-,34.00,4.60,2021-03-24T15:00:00,+07:00,Moderate,2
692,8688,160.00,"21.0811211,105.8180306","United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",https://aqicn.org/city/vietnam/hanoi/unis,aqi,-,13.00,60.00,-,-,1013,-,160.00,-,21.00,2.00,2021-03-24T15:00:00,+07:00,Unhealthy,4
693,8641,190.00,"21.0215063,105.8188748","Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",https://aqicn.org/city/vietnam/hanoi/us-embassy,pm25,0.10,13.00,60.00,9.20,4.50,1013,-,190.00,9.20,21.00,2.00,2021-03-24T15:00:00,+07:00,Unhealthy,4
694,13012,14.00,"13.998599,107.996482","Gia Lai/phường Thống Nhất - Pleiku, Vietnam",https://aqicn.org/city/vietnam/gia-lai/phuong-thong-nhat-pleiku,pm10,3.00,18.20,45.40,7.00,23.00,923.60,14.00,11.00,2.00,31.40,5.00,2021-03-24T15:00:00,+07:00,Good,1
695,12488,-,"16.46226,107.596351","Thừa Thiên Huế/83 Hùng Vương, Vietnam",https://aqicn.org/city/vietnam/thua-thien-hue/83-hung-vuong,"",11.00,20.00,83.00,-,-,1013,8.00,10.00,-,23.00,3.00,2021-03-24T15:00:00,+07:00,No data,0
696,13251,1.00,"21.04975,105.74187","Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-minh-khai--bac-tu-liem,pm25,12.00,19.00,73.00,50.00,1.00,1008,1.00,1.00,1.00,24.00,3.60,2021-02-26T15:00:00,+07:00,Good,1
697,12976,-,"21.1137452,105.9268934","Bắc Ninh/Châu Khê, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/chau-khe,"",3.00,5.50,38.50,6.00,4.00,1022,36.00,57.00,5.00,20.00,3.60,2021-03-21T02:00:00,+07:00,No data,0
698,13250,103.00,"22.3221386,104.1214227","Lào Cai/KCN TALOONG1, Vietnam",https://aqicn.org/city/vietnam/lao-cai/kcn-taloong1,pm25,32.00,13.60,57.50,2.00,2.00,1003.5,23.00,103.00,45.00,22.40,1.00,2021-03-24T15:00:00,+07:00,Unhealthy for sensitive groups,3
699,5507,-,"20.9416,107.1158","Ha Long, Vietnam (Tp Hạ Long)",https://aqicn.org/city/vietnam/ha-long,"",-,16.70,71.90,-,14.00,1001.3999999999999772626324556767940521240234375,14.00,24.00,-,22.00,1.00,2021-03-24T14:00:00,+07:00,No data,0
700,11778,50.00,"21.0357507,106.7641068","Quảng Ninh/UBND TP Uông Bí, Vietnam",https://aqicn.org/city/vietnam/quang-ninh/ubnd-tp-uong-bi,pm10,98.00,11.00,68.60,4.00,-,1010.299999999999954525264911353588104248046875,50.00,45.00,10.00,16.80,1.00,2021-03-22T13:00:00,+07:00,Good,1
701,12958,85.00,"21.1232473,106.2883295","Bắc Ninh/Phong Cốc, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/phong-coc,pm25,3.00,13.00,60.00,9.00,34.00,1013,66.00,85.00,10.00,21.00,2.00,2021-03-24T15:00:00,+07:00,Moderate,2
702,12957,132.00,"21.0272212,106.0342099","Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",https://aqicn.org/city/vietnam/bac-ninh/khu-lien-co-thuan-thanh,pm25,4.00,12.50,58.00,16.00,-,1013.5,89.00,132.00,23.00,21.00,1.00,2021-03-24T15:00:00,+07:00,Unhealthy for sensitive groups,3
703,13015,133.00,"21.03982,105.84726","Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",https://aqicn.org/city/vietnam/ha-noi/tru-so-cong-an-p-.hang-ma,pm25,18.00,12.50,58.00,25.00,-,1013.5,94.00,133.00,-,21.00,1.00,2021-03-24T14:00:00,+07:00,Unhealthy for sensitive groups,3
704,13018,71.00,"20.98832,105.854897","Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p-.hoang-van-thu-hoang-mai,pm25,4.00,12.50,58.00,8.00,-,1013.5,51.00,71.00,-,21.00,1.00,2021-03-24T14:00:00,+07:00,Moderate,2
705,13019,91.00,"21.01994,105.77056","Hà Nội/UBND P. Mỹ Đình I, Vietnam",https://aqicn.org/city/vietnam/ha-noi/ubnd-p.-my-dinh-i,pm25,11.00,12.50,58.00,20.00,-,1013.5,62.00,91.00,-,21.00,1.00,2021-03-24T14:00:00,+07:00,Moderate,2
